Ekipman_ID,Ekipman_Yaşı_Yıl,Summer_Peak_Flag_sum,Time_To_Repair_Hours_mean,Time_To_Repair_Hours_max,Urban_Customer_Ratio_mean,Rural_Customer_Ratio_mean,MV_Customer_Ratio_mean,urban_mv_Avg,urban_lv_Avg,suburban_lv_Avg,rural_mv_Avg,rural_lv_Avg,total_customer_count_Avg,component_voltage,Arıza_Nedeni_Çeşitlilik,Arıza_Nedeni_Tutarlılık,MTBF_Gün,MTBF_Lifetime_Gün,MTBF_Degradation_Ratio,Son_Arıza_Gun_Sayisi,Tekrarlayan_Arıza_90gün_Flag,EDBS_freq_pct,voltage_level,Beklenen_Ömür_Yıl,Yas_Beklenen_Omur_Orani,MTBF_InterFault_Trend,MTBF_InterFault_StdDev,AgeRatio_Recurrence_Interaction,Overdue_Factor,Kentsel_Müşteri_Oranı,OG_Müşteri_Oranı,Ekipman_Yoğunluk_Skoru,Neden_Değişim_Flag,Equipment_Class_Primary,Ekipman_Sınıfı,İlçe,Mahalle,Voltage_Class,Bölge_Tipi
56401997.0,5.765913757700205,1,2.336111111111111,4.990277777777778,0.0,0.9545454545454546,0.0,,,,0.0,21.0,21.0,0.4,1.0,1.0,432.5,702.0,0.8192678227360308,197.0,1,,0.4,25,0.2306365503080082,,0.9811853245531515,0.2306365503080082,0.4554913294797688,0.0,0.0,0.005050505050505,0,Sigorta,Bina,Alaşehir,Evrenli,AG,Kentsel
56401999.0,5.765913757700205,1,2.247638888888889,3.4080555555555554,0.0,0.0,0.0,,,,0.0,0.0,132.0,0.4,1.0,1.0,145.0,1053.0,3.8482758620689657,970.0,0,,0.4,25,0.2306365503080082,,0.8870967741935484,0.0,6.689655172413793,0.0,0.0,0.0010298661174047,0,Sigorta,Bina,Alaşehir,Seyh Sinan,AG,Kentsel
56402007.0,5.765913757700205,1,1.6791666666666667,1.9627777777777773,0.0,0.6666666666666666,0.0,,,,0.0,2.0,2.0,0.4,1.0,1.0,483.0,1053.0,1.1677018633540373,644.0,0,,0.4,25,0.2306365503080082,,0.8670212765957447,0.0,1.3333333333333333,0.0,0.0,0.0015503875968992,0,Sigorta,Bina,Alaşehir,Uluderbent,AG,Kentsel
56402008.0,5.765913757700205,0,1.3086111111111112,1.3086111111111112,0.0,0.9230769230769232,0.0,,,,0.0,12.0,12.0,0.4,1.0,1.0,,2106.0,,1223.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.0008169934640522,0,Sigorta,Trafo Bina Tip,Alaşehir,Uluderbent,AG,Kentsel
56402058.0,5.765913757700205,0,1.8158333333333327,1.8158333333333327,0.0,0.5,0.0,,,,0.0,1.0,1.0,0.4,1.0,1.0,,2106.0,,1199.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.0008333333333333,0,Sigorta,Trafo Bina Tip,Alaşehir,Uluderbent,AG,Kentsel
56402081.0,5.765913757700205,0,2.219444444444445,2.219444444444445,0.0,0.5,0.0,,,,0.0,1.0,1.0,0.4,1.0,1.0,,2106.0,,232.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.0042918454935622,0,Sigorta,Bina,Alaşehir,Uluderbent,AG,Kentsel
56402085.0,5.765913757700205,3,2.2944444444444443,3.200833333333333,0.0,0.0,0.0,,,,0.0,0.0,58.0,0.4,1.0,1.0,0.5,702.0,726.6666666666666,1088.0,1,,0.4,25,0.2306365503080082,,0.9321100917431192,0.2306365503080082,2176.0,0.0,0.0,0.0009182736455463,0,Sigorta,Bina,Alaşehir,Yesilyurt,AG,Kentsel
56402212.0,5.765913757700205,0,5.127777777777778,5.127777777777778,0.9910714285714286,0.0,0.0,0.0,111.0,0.0,0.0,0.0,111.0,0.4,1.0,1.0,,2106.0,,160.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.9910714285714286,0.0,0.0062111801242236,0,Pano,AG Anahtar,Alaşehir,,AG,Kentsel
56402226.0,5.765913757700205,2,0.8717222222222223,1.221666666666667,0.0,0.0,0.0,,,,0.0,0.0,19.4,0.4,1.0,1.0,128.25,421.2,1.648343079922027,544.0,1,,0.4,25,0.2306365503080082,4.241715399610136,0.9924314096499526,0.2306365503080082,4.241715399610136,0.0,0.0,0.0018348623853211,0,Sigorta,Bina,Alaşehir,Kurtulus,AG,Kentsel
56402277.0,5.765913757700205,1,1.2677777777777777,1.5916666666666666,0.0,0.98,0.0,,,,0.0,49.0,49.0,0.4,1.0,1.0,929.0,1053.0,0.6582346609257266,294.0,0,,0.4,25,0.2306365503080082,,0.7219950940310711,0.0,0.3164693218514531,0.0,0.0,0.0033898305084745,0,Sigorta,Bina,Alaşehir,Gumuscay,AG,Kentsel
56402295.0,5.765913757700205,1,1.563611111111111,1.563611111111111,0.9876543209876544,0.0,0.0,0.0,80.0,0.0,0.0,0.0,80.0,0.4,1.0,1.0,,2106.0,,3.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.9876543209876544,0.0,0.25,0,Sigorta,Bina,Alaşehir,Caberkamara,AG,Kentsel
56402321.0,5.765913757700205,1,2.984166666666667,4.603055555555556,0.4791666666666667,0.4761904761904761,0.0,0.0,23.0,0.0,0.0,10.0,21.5,0.4,1.0,1.0,578.0,1053.0,0.5899653979238755,104.0,0,,0.4,25,0.2306365503080082,,2.0879765395894427,0.0,0.1799307958477508,0.4791666666666667,0.0,0.0095238095238095,0,Sigorta,Bina,Alaşehir,Evrenli,AG,Kentsel
56402337.0,48.48186173853525,4,1.3157142857142856,2.653888888888889,0.0,0.9603174603174603,0.0,,,,0.0,24.285714285714285,24.285714285714285,0.4,1.0,1.0,164.0,2529.714285714286,1.0418118466898956,211.0,1,,0.4,25,1.93927446954141,1.2865853658536586,13.806020066889634,1.93927446954141,1.2865853658536586,0.0,0.0,0.0047169811320754,0,Sigorta,AG Hat,Salihli,Capakli,AG,Kentsel
56402358.0,5.765913757700205,1,2.897777777777778,2.897777777777778,0.0,0.9565217391304348,0.0,,,,0.0,22.0,22.0,0.4,1.0,1.0,,2106.0,,1035.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.0009652509652509,0,Sigorta,Bina,Alaşehir,Saripinar,AG,Kentsel
56402365.0,5.765913757700205,0,1.1793518518518518,2.604722222222222,0.0,0.923076923076923,0.0,,,,0.0,12.0,12.0,0.4,1.0,1.0,66.0,702.0,4.55050505050505,769.0,1,,0.4,25,0.2306365503080082,,1.337402885682575,0.2306365503080082,11.651515151515152,0.0,0.0,0.0012987012987012,0,Sigorta,Bina,Alaşehir,Hacibey,AG,Kentsel
56402395.0,5.765913757700205,0,0.445,0.445,0.0,0.0,0.0,,,,0.0,0.0,107.0,0.4,1.0,1.0,,2106.0,,1184.0,0,,0.4,25,0.2306365503080082,,,0.0,,0.0,0.0,0.00084388185654,0,Sigorta,OG/AG Trafo,Salihli,Kurtulus,AG,Kentsel
